text,label
Ah kamu anis cuman bisa ngomong,negatif
Malah pusing denger setiap jawaban prabowo🤪,netral
"Semoga Allah memberi pemimpin yang terbaik dan untuk Indonesian ini , Aamiin Aamiin🤲🤲 yarobal Alamin ,allauma soli'alla saidina Mohammad waallaalihi sai'ddina Mohammad ❤❤.",positif
Tanah untuk rakyat bukan untuk pt tertentu !,netral
ciri2 orang baik itu tidak akan menyerang. jangan pilih rambut bleaching dan si badut yg mengaku professor,negatif
"Karena dari awal Prabowo sudah melanggar etik berat, harusnya sudah di diskualifikasi.
Cerdaslah dikit jangan cinta buta",positif
"karna emang prabowo lebih unggu, dia takut prabowo menang",netral
Berarti IQ ente ngga nyampe,netral
"Kwalitas Ganjar sgt mampuni ,tenang dan cerdas ,Tas tes Gama 💪",positif
"​ @JagalAbilowo69 Nah setuju.. Apalagi sm orang2 yg bernarasi pk Anis pandai beretorika tanpa kerja nyata.. Bnr2 miris Literasi, menilai dari satu sudut pandang atau bahkan doktrin. Tanpa melihat dengan mata langsung. Mau lihat bagaimana seorang oemimpin berhasil? Lihatlah respons dari rakyat yg di pimpin. Dan mayoritas penduduk jakarta puas dengan kinerja pk Anies, dan itu cukup menjadi penguat bagi saya untuk terus mendukung pk Anies ❤ coba bayangkan mana ada sih pemimpin yg rakyatny berkorban untuk keberhasilan beliau ? Sampai banyak baliho yg terbuat dr tangan2 tulus nan ikhlas, bahkan ada yg menjual tanahnya demi membuat kaos pk Anies.. Jika bukan karena mereka melihat dengan mata yg bersih dan hati yg jernih ❤pk Anies",positif
"Lucu anda yg namanya debat ada maslah apa pun masalahnya di dlm negara ya hrus di bahas dan di debat
Tuk mencari solusi bukan dgn emosi marah itu bukan jln keluar 
Klu tdk mau ada debat tdk ush mencalonkan dri lucu ente",negatif
"Debat emang harus begitu bestie,gimana kita tau pemimpin itu jujur atau tidak klo gak dibuka diforum dan klo gak bener kan tinggal didebat. JUDULNYA AJA KAN""DEBAT CAPRES""CUY.....",positif
Seharusnya tak usah mengusik lawan kami tau mana yang terbaik untuk di pilih tanpa membuka kedok atau kekurangan dari lawan,positif
Itu bukan menjatuhkan prabowo tapi mengkritik kinerja prabowo boleh dong biar makin bagus kerjanya,positif
Kalian debat aja silahkan. Kami rakyat taunya kami aman dah itu aja,netral
Yang tulus akan menang lawan  berakal bulus,positif
"5 tahun Indonesia kedepan  ditentukan salah satunya dari acara ini, mohon dari pihak stasiun tv agar lebih sadar kalau 1jt lebih mata melihat tv anda..",netral
"Cara simpel menilai orang adalah
Menyesuaikan omongannya dengan perbuatannya",negatif
"Hallo, msukan untuk moderator .. itu bapak/ibu yg mengambil pertanyaan ataupun huruf itu d beri makasih jg dong,",netral
"di antara mereka ber3 ada 1 orang yang sangat tulus untuk negri ini.
nahkoda yg berbersedia ikut tenggelam bersama kapalnya.
yg tidak mungkin terbirit2 memerintahkan selamatkan saya.",positif
Kan ini pilpres Indonesia kok visi misi menonjok kepentingan luar negri ya,netral
"Pilihan kita menentukan masa depan bangsa 5 tahun kedepan. Mari kita lihat dengan kesadaran diri dan hati siapa capres yg layak memimpin bangsa sebesar sekaya Indonesia. Mungkin kita bukanlah apa-apa dan bukan siapa-siapa. Namun setidaknya ada peran kita yg akan kita pertanggung jawabkan kepada Allah kepada anak cucu kita, apa peran kita saat harus menentukan pemimpin yg tepat membawa keberkahan kelestarian kedamaian persatuan dan memberikan suri tauladan yg baik untuk generasiasa depan...",netral
"Anis dan genjer👎👎Prabowo👍👍Anak rantau malaysia all in prabowo,,salam 2 ✌️✌️",positif
Satu kan lah hati kita dan lembut kan lah hati kita kepada allah baru bisa kita jadi pemimpin yg sebenarnya untk negara ini.,netral
malah tervokus sama penonton yg di sana padah dah baca aturannya tapi masih aja di langgar hadeeh,netral
"bpk prabowo lengkap menyebutkan slm pembukaan,, ini yg tepat🙏🙏🙏",netral
"Sayang sekali, semua hal tentang keamanan data jadi sangat akurat sekarang, hanya selang beberapa bulan, sangat ironis sekali jadi rakyat indonesia",positif
Butuh pemimpin yang cerdas emosianalnya juga.,negatif
ngeselin bjirr mukanya pa anis😔,netral
woyy ganjar sm anies ngapa angkuuuh bet mukanya,netral
bebih bagus bertiga itu perastu untuk mempin negara indonesa ini bersatu,positif
"pengen pakai ini tp kenapa takaran divideo sama yg ditulis beda jauh 😒 krimer bubuk banyak, susu full cream sekitar 800ml itu, aku punya  takaran kek gtu, kental manisnya juga banyak itu kak",netral
Pusing baca komen-komennya. 😵‍💫,netral
"Abis & Ganjar maen nya kurang jauh ..
TNI / militer Indonesia peringkat pertama di asia",netral
Jangan hanya omon2 doang tp tdk aksi.,netral
Dari awal DN akhir Hanya PK prabowo yg bisa semuanya jawapannya menyatu dlm hati,netral
Kok huruf C terus yah?,netral
maaf. rahasia negara kita bukan rahasia lagi Krn org luar telah mengerti rahasia kita,netral
Kox berani kasih nilai ya... Hahahahaha ga malu toh ama kinerja sendiri??,positif
Kalo mau menyudutkan yg pinter dong jangan keliatan bgt hahah kaya anak kecil heran,netral
Jadi rengking Gubernur DKI&J Tengah berapaya?,netral
"Kedepannya semoga pemimpin indonesia  pokus pada pemekaran kepala desa agar warga yg ter pencil dalam pembangunan strukturnya lebih cepat terjangkao, saya lihat di lombok yg baru baru mekar itu cepat melesat lebih maju dari desa induknya dulu baik bpendidikan dan jalan dan rakyatnya lebih mudah di urus dan di perintah karna terjangkao jumlahnya yg maksimal , kami yg terpencil sampae sampae dari jaman belanda itu jalannya masih biyasa saja  blum di aspal telihat ketingggalan jaman baik pendidikan dan jalannya, karna jumlahnya terlampao banyak.agak susah di perintah dan di kendalikan wilayah  yg 500 kaka itu seharusnya di mekarkan jadi desa.",positif
Bhahaha ... Omon doang omon omon ..,netral
SAYA INGIN BNER2 ADANYA PERUBAHAN DAN MEMBERANTAS KORUPSI,negatif
Bukanka  oligarka dan pejabat pemerintah sendiri yang sudah menjajah indonesia menggantikan Belanda .,netral
Salah satu perilaku yg wajib dimiliki seorang pemimpin adalah BIJAK.,netral
PRABOWO - GIBRAN ✌️,netral
KL debat itu keluarkan aja visi misinya...jgn asik nyindir2 aja Wak....ngaca diri aja dl Wak...pengen ketawa takut dosa 😂😂,negatif
sebenarnya kalo kita amati prabowo yang memancing kemarahan anis lebih dulu ingat itu,netral
Rakyat tidak butuh janji pak bos,netral
"Ingat kata"" almarhum gusdur hanya Prabowo lah yang tulus mncintai rakyat indonesia",positif
maju terus pak prabowo aku dukung sepenuh hati🙏,positif
"Klu sprti ini pemimpin2 kita, yg cuma bisa nya berdebat, gimana negara kita ini mau aman bapak2. kami ini sebagai rakyat biasa ingin sekali pemimpin kami satu hati untuk membina negara ini",netral
All in 02✌️ salam dari singapore,positif
"jujur,,, sampai skrg saya msh terngiang kata2 yg menyudutkn bpk prabowo,, sehat terus bpk❤❤❤❤",positif
kok prabowo cuma bahas pertahanan terus ya 🤨,netral
"Harus nya komen di tutup supaya  tidak saling mengatakan pilihan nya siapa ...
Karna ini rahasia tidak harus orang tahu siapa yang kita pilih ..",netral
Barang Siapa yg mempertanyakan tentang pertahanan negara di tempat forum itu adalah *PENGHIANAT*bangsa,netral
"rakyat yang senang joget joget-di marahi..dan yang senang kalu uang rakyat di korupsi..
silahkan pilih yang emosian-marah pukul meja-yang pernah melanggar hukum dan pernah ada di kelompok korupsi..

pilih dengan selera masing masing..",negatif
InshaAllah pak probowo jd pemimpin negara ini,netral
Anis bkn debat tp mnyerang personal.,netral
Hukum  di penberantaskan koromsi,netral
Astagfirullah  debat kok mojokokan seharusnya ny saling menyemangat rakyat dan saling berdo.a.,netral
"19:40 yg di bobol hacker itu bukan kementrian pertahanan aja kan. Hmm jadi semua yg sehubungan dengan pertahanan di pemerintahan, pertahanan dalam hal apapun. Itu tanggung jawab kementrian pertahanan kah? Luas bngt berarti ya jangkauan nya. IT nya ini, yg ahli cyber security banyak padahal. Entah yg jaga kurang bisa, kurang bayarannya,",netral
"Prabowo bahas negara
Sementara anis dan ganjar bahas Prabowo",netral
Apa omon omon apa oncom😂,negatif
Nama saya yati.. Udah tau buk tc usah di ulang ulang😢,positif
2dan3 hanya mbuaka aib lawannya bukan untuk kemajuan negara si sini masyarakat yg pintar bisa menilai mana yg bisa berpikir fositif legowo gk hanya pintar untuk debat,positif
Bagus semua ko cmn kl sdh jadi apakah bener bisa merealisasikn ny trkdg bnyak kendala yg gk memungkinkn u mewujudknny bs brtntngan dgn partainy bhkn hati nurani ny cz hati manusia aplgi pemimpin tu pun terbolak balik bs  dgn keaadaan,netral
"Siapa pun presid3nnya smoga nanti bisa amanah mensejahterakan semua.rakyat nya harga"" bisa turun jngn naik mulu  aamiin",positif
Yg komen semua akun pakwowo😅,positif
"Anies bohay memang pintar dlm berbicara, tapi saya tetap pilih om bowo pak",positif
"19:00-20:30 Sifat aslinya nampak bung..... Nampak bener tendensius dan menyerang personal😂😂😂.., oke ocreeettttt",netral
Kalian tdk akan pernah mng kebatilan,netral
"pilihan sudah mulai mengerucut antara 02 atau 03,, semoga gak salah pilih lagi",positif
Cuma janji manis dimulut utk palestina pas jd nnti lupa janjinya apa 😅😅😅,netral
"Penilaian saya kedua calon tidak punya fisi misi , hanya menjatuhkan musuh walaupun mereka sendiri lebih buruk",netral
Debat itu baik aja tpi jangan menyindir Prabowo aja yang d sindir itu diri sendiri debat yang masuk akal jangan yang ngakal😅😅,positif
bocor bocor 2030 Indonesia bubar bener ngak tuh,positif
Barisaan gulak gilek namah,netral
Prabowo🫡 but need to control the emotion plz😁 stay calm😀,netral
Biasanya yang pintar ngomong pelaksanaan nya biasanya kadang tidak sesuai masarakat sekarang pintar dan masarakat tau cacat celanya juga dari setiap calon jadi kita kira tidak perlu saling memojokan lawan sedikit orangnya saja yang terpengaruh oleh debat ini,netral
Disini PK prabowo gk ada kata kata menjatuhkan lawan itulah pemimpin yg pantas PK prabowo the best,netral
Anis ini cocoknya menggombal cewek dah  gx cocok kalo mau jadi pemimpin 😅,netral
Amiin kan aja semuanya,netral
Kedipnya matanya pak prabowo kok bedaa yaa ??,netral
"nelen ludah terus pak pakkk,,
semoga rakyat indonesia matanya semakin terbuka yaa setelah melihat inii",positif
"Pertahanan pertahanan mulu dari dulu bahas nya pak ,jabat udah jadi menhan itu papua masih jebol juga KONFLIK MASUK JUGA TEMBUS PERTAHANAN BAPAK? MOHON ADA YG BISA MENJELASKAN",positif
Betu pak.... Dulu harga 50 sen bisah bole beli gula gula... Di bandinkan dgn sekarang pa rokok sruya saja  sudah harga 10.00000 .... Di mana nilai ekonominya...,positif
"Waduh, ngawur ini prabowo ngomongnya, gk sesuai sama apa yg ditanyakan",negatif
"yaAllah keren banget ini isi komentarnya, mantap buzzer nya pak. lanjutkan😂",positif
gak apa saling menguliti personal biar rakyat makin mengenal capresnya. rekrut karyawan saja mesti diteliti personality-nya apalagi rekrut pemimpin negara.,netral
Pandangan no. 1 dan 3..kurang luas.. Setiap masalah .. Dan problem sudah ada bagiannya sendiri2.. Kalo pak prabowo mempunyai jiwa pemimpin.. Spertinya iklas untuk kepentingan rakyat..,netral
"Love you Bpk prabowo subianto.... 
Sehat selalu Bpk prabowo... 
Engkau orang baik iklas buat masyarakat Indonesia❤",positif
Mereka sudah ketahuan yang saat ini berkuasa nyapres  lagi....kerjanya seperti itu  [ ngapain di pilih],netral
Yg lain omong kosong kata orang mlsya cakap tak serupa bikin,negatif
Bep nanti henzed ku koyak bep.... Ayah mau pamid balik pigi fecbook....,netral
dan pemarintah tdk bijak dan adil ....t n i yg mati matian  rela  gugur menumpahkan darah dan nnyawa....tapi knp polisi yg berpesta pora gajih besar dan bergelimang harta.....,netral
"Semangat pak prabowo,,anak petani dari sumatra sulawesi dan kalimantan dan papua dan ntt dan ntb slalu mendukung anda pak prabowo",positif
"Ngomong doang mah gampang, kita liat aja kerjanya nanti gimana, apakah sebagus bicaranya 😂",positif
Pak anis anda tidak patut bicara soal etik sementara anda sendiri tidak ber etik PENGHIANAT 😂,netral
"Sumbawa menang nmr 2,prabowo-gibran",positif
Bener banget mas bro yes ane setuju mas Gibran Ketum Golkar 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,positif
Si uban... Itu nanya2... Huis Huis....,netral
Sabar ya pak prabowo.,netral
Dsni kog sy liatnya seolah olah pak prabowo di serang sama 2org y…sgtunya sich bpk2 ini…,netral
Senyum palsu 01 dan 03 harusnya kita sadar siapa yg layak unntuk dipilih jdi pemimpin,positif
Selama menjabat gub JKT ngapain aja,netral
Beeeeeh gelar Kabeh  sundul langit tapi keadaan Indonesia tambah bobrok korupsi jor joran,negatif
bapak probowo ❤❤❤❤❤❤❤ ak padamu pak probowo (2)❤,netral
"Dgn hati nurani dgn pikiran waras masuk akal tetap memilih prabowo,sampai kiamat saya tidak percaya bbm gratis klo tdak mau negara ini zimbabwe",positif
"Menhan yang aneh,..Amerika / rusia / china / korut / pakistan / india mereka malah bangga dengan uji coba rudal, nuklir, pesawat tempur...biar pada tau kawasan bahwa mereka punya senjata canggih...lha si mbah wowo malah bilang rahasia tidak boleh di publikasi,..wkwkwk..buat apa di rahasiakan wooo??...emang punya apa kita wooo???...jgn di korbankan para TNI  dengan sia2,..mereka (TNI) itu jgn di tanya lagi kehebatannya,..jgn2 nanti rakyat di prank...",positif
"Adu argument itu serang dengan  argument juga kasih lihat data dan fakta juga dong bukan curhat dan mengejek individu, jgn tunjukin pemimpin kita itu mental penjajah dan pembuli, yg dilihat itu isi kepala bukan doktrin dan janji2 palsu, semangat yg menggebu2 pun percuma kalo isi kepala yg ada cuma curhat, ini ngurus negara woy bukan pamer kekuasaan..",positif
"Gimana mau jujur,Barang bekas,harga tertutup,ini rawan penyelewengan seperti dikatakan pak Hasyim J (adik Prabowo)",positif
Meningan milih hosstt.nyk cantik bngtt❤,netral
Anis kayaknya sibuk ukur tanah   pk perabowo,netral
Jagan lwatkan ksempatan pak prabowo kami beri kau perbaiki negara ini Jagan kecewakan pahlawan yg gugur,negatif
Niat banget ngjatohinya ya pak ganjar ma pak anis,netral
Salam smngt dan menang untuk no 2,positif
Yang tidak kalah penting yang tidak kalah penting yang tidak kalah penting... Senjata retorika dan teori,negatif
"Orang cerdas pintar harusnya pak prabowo,, tahun 2024 beralih prabowo ga merah lagi",positif
Anis mimpin jakarta saja hancur kok mau mimpin  indonesia  bohong  belaka  lebih  hancu lagi jangan  mau di bohongi,negatif
"Semoga pak brabowo direstui Allah SWT utk memimpin negara ini 5 selanjutnya
Saya dari dulu slalu dukung bpak
Bapak orng baik dan terlihat tulus dari ucapannya mau berdedikasi udh NKRI ini
Amin kabulkanlh ya Allah atas do'a2 kmi pendukung bapak Prabowo
Amin
Amin
Ya robbal alamin
Amak",positif
Salam dari tkw Malaysia mendukung pak prabowo semangat pak,positif
Bismilla saya semakin yakin bahwa cuma perabowo yg ihlas untuk rakyat hidup perabowo haya untuk kedaulatan negara dan rakyat,positif
"menanyakan apa yang pak prabowo lakukan selama 5 tahun ini, lah piyeee kerjaanmu niess?????? wkwkwkwk",netral
liat lah muka anies dari awal sampe akhir,netral
Merdeka merdeka PK prabowo❤❤ mantaaaaaaaap,netral
Klu dia tdk kerupsi pak... Itu hak milik dia.... Tapaya singgung sampai di situ pak,netral
Jateng all in Prabowo...di era Ganjar jateng aja banyak rakyat kekurangan.. apalagi ngurus satunegara🥲🥲🥲,positif
Semangat bpk prabowo saya mendukung anda,positif
"Kok aku  jadi pingin ganti  pilihan ya yg tdnya   yg rambut putih, sekarang jadi  pingin yg gemoy....ini krn gue  nonton debat ini makin terlihat  siapa yg  beretika",positif
Insa aloh 02❤❤❤❤❤❤❤❤❤❤❤❤ persiden .. 01 03  suruh belajar lg masalah etika .,positif
3 pariode nyapres.. gk mau yg lain.. mau nyoba di pimpin pak prabowo.. ❤,netral
"Ayo pak prabowo, semangat,,,,,,!",positif
01 dan 03 udah setting untuk tek tokan menilai kinerja menteri Pertahanan menurut saya 01 dan 03 ini tidak faham bahwa yg berdiri diantara mereka itu kapasitasnya sebagai capres bukan debat sebaga menhan percayalah 01 dan 03 akan tersungkur dan 02 akan keluar sebagai juaranya,positif
"Sudah jelas kok. Siapa yang jadi pesiden.
Biar mereka berdua, jadi rt dan rw aj",positif
Eiyyyy mojokin pekerjaan org lain situ aja beresin banjir g bsa 🥴🥴😂😂😂,netral
Prabowo paling mantap dan ketahuan kualitas nya.....ketimbang capres yg ambisi demi jabatan ketahuan sifat aslinya,positif
"Berbicara masalah etika, Anis,Anis kamu sj tidak punya etika",netral
Anes itu baku tipu.dia jadi preside masyarakat mati semua,netral
"Sda jelas untuk pilih yang terbaik dari yang baik,dan tidak untuk yang paling amburadul",positif
Ohhhh sudah kelihatan sendiri yg gila kekuasaan dan yg benar membawa kedamaian dalam perubahan negri ini pilihan ku no 2,negatif
Sangat terlihat 02 tidak menguasai isu2 yg dibahas,positif
Kelihatan mana yang fokus untuk rakyat mana yang fokus menyerang personal demi kelihatan lebih baik.😊,negatif
"bismillah pak prabowo🙏🏻
karna yg 2 pintar omong dan pintar akal seperti tidak ada ketulusan untuk negara",positif
57:32 ora pakis ora telatar....ora anis ora ganjar....hidup prabowo,netral
Lihatlah anis dalam menjawab soal... luar biasa ❤,netral
iblis dulu jg kayak gt waktu merayu nabi Adam as.,negatif
"Ya allah,, sebegitu cinta nya aku dengan pak prabowo. Love you sekebon pak ❤❤❤❤❤,,",positif
