text,label,clean_text
"calon 1 2 dan 3 sama aja 😂
ya sudah NAMA NYA JUGA DEBAT maka nya saling serang !
kalau mau saling intropeksi NAMA NYA KAJIAN 🤭",positif,calon aja ya nama nya debat nya serang intropeksi nama nya kajian
"visi misi Anis dan Ganjar udah bagus, tinggal prabowo jalankan aja",positif,visi misi ani ganjar udah bagus tinggal prabowo jalankan aja
gaza di anggap lemah sm wowo....apa iya klo lemah smpe skrng ko masih hebat,positif,gaza anggap lemah sm wowoapa iya klo lemah smpe skrng ko hebat
"Polisi  bukan. Lagi pilodung ,sudah penodong atau perampok",negatif,polisi pilodung penodong perampok
Harus di ruqiyah hati paslon 01..sy sbg  muslim 🇲🇨malu dgn staement2 nya dlm debat. Astaqfirullah,positif,ruqiyah hati paslon sy sbg muslim malu dgn staement nya dlm debat astaqfirullah
"Tanam jagung tumbuh singkong masih mending..
Lah Anis..nebang mahoni tanem pohon Plastik..😂",positif,tanam jagung tumbuh singkong mending anisnebang mahoni tanem pohon plastik
Go pk prabowo  nmr 2,positif,go pk prabowo nmr
Kayaknya emang berdua kerja sama untuk menjatuhkan 02.. semangat pak yang pnting ngga di pecat jd mentri😅,positif,kayaknya emang berdua kerja menjatuhkan semangat pnting ngga pecat jd mentri
Hidup pak Prabowo Sumatra bangkulu siyap brjuwang untuk pak Prabowo 😊😊,positif,hidup prabowo sumatra bangkulu siyap brjuwang prabowo
"Gak make sense utang rasio 40% dianggap msh rendah, pdhl kita yg budgeting individu aja banyak pakar mengatakan maksimal 30%. Pak wowo nih fiksi mulu ngomongnya",negatif,gak make sense utang rasio dianggap msh rendah pdhl yg budgeting individu aja pakar maksimal wowo nih fiksi mulu ngomongnya
"Pertanyaan yang menyerang personal sebenarnya itu sudah Fatal, maaf pak anis dan pak ganjar, saya jadi kurang respeck dengan anda berdua",negatif,menyerang personal fatal maaf ani ganjar respeck berdua
Paslon nomer satu emang bikin jago bikin orang emosi 😊,positif,paslon nomer emang bikin jago bikin orang emosi
GJ dari awal buka saja sudah banyak omong kosong 😂😂😂,negatif,gj buka omong kosong
Aku pro prabowo.tapi wakilnya gibran gak jdi lah,positif,pro prabowotapi wakilnya gibran gak jdi
"Ganjar juga sama, selama jdi gub juga daerah tertinggal dan termiskin di wilayah gub nya pak ganjar",negatif,ganjar jdi gub daerah tertinggal termiskin wilayah gub nya ganjar
"Sabar pkprabowo PK Prabowo
Ada dihati kami❤❤",positif,sabar pkprabowo pk prabowo dihati
Semangat bapak Prabowo semangat 🎉🎉,positif,semangat prabowo semangat
Kasian para capres berdiri selama 2jam,positif,kasian capres berdiri jam
"bahasamu to pak pak katanya bersamamu dan cawapresmu indonesia bersatu.
tapi di simak simak semua bahasamu itu propaganda semua.
ngebuat mecah belah bangsa",negatif,bahasamu bersamamu cawapresmu indonesia bersatu simak simak bahasamu propaganda ngebuat mecah belah bangsa
Pa prabowo emosian kl berbicara,negatif,pa prabowo emosian kl berbicara
"Sekelas menteri Petanahan eh pertahanan, di kritik sama pak Anis. Berani sekali dia. Apa beliau bicara asal2an apa karena melihat fakta?",positif,sekelas menteri petanahan eh pertahanan kritik ani berani beliau bicara asalan fakta
All in prabowo gaskeen barudak,negatif,prabowo gaskeen barudak
"Dari debat ke 3 jadi terlihat sekali mana yang lebih pantas menjadi pemimpin, uda gua geser lu paslon 01",positif,debat pemimpin uda gua geser lu paslon
pak anis pak ganjar bersatu melawan golongan oligarki,positif,ani ganjar bersatu melawan golongan oligarki
"Benar steatmen pak anies yang terakhir saya seorang prajurit TNI muda , saat ini kami berdinas di kompi kekurangan rumah dinas dan asrma sya tidak menyebutkan di kompi mana saya berdinas tapi itu realita nya bnyak rumah dinas TNI yang sudah kumuh dan rusak",positif,steatmen anies prajurit tni muda berdinas kompi kekurangan rumah dinas asrma sya kompi berdinas realita nya bnyak rumah dinas tni kumuh rusak
"Pak anis ini kok makin kesini sifat Dengkinya makin jelas.. Jadi ilfil
Sirik tanda tak mampu",negatif,ani kesini sifat dengkinya ilfil sirik tanda
"Pak Prabowo saya Yaqin walaupun di keroyok tidak akan Gentar bapak kan pemmberani ,orang bener pasti dimenangkan Alloh pak",positif,prabowo yaqin keroyok gentar pemmberani orang bener dimenangkan alloh
"Wa,alaikum Salam  wr wb  . Alhamdulilah hirobbil Alamiinn  syukur Alhamdulilah terima  kasih  Ya Allah  semoga  Allah  swt   semoga  pak  ganjar  semoga di  mudahkan  segala  urussannya   dan  di  Lancar  Aamiinn  Ya Allah  Aamiinn  Ya  robbal  Alamiinn 🤲.🇸🇬♥️.  Untuk  pak  garjar   Untuk  negara  adil aman makmur dan  sejahtera    Untuk negara  negara  emas  Aamiinn  Ya  robbal  Alamiinn 🤲🇸🇬♥️⛱️🫀 .03 terbaik   bismillah  kunfayakun  terwujud  berkah  barokah",positif,waalaikum salam wr wb alhamdulilah hirobbil alamiinn syukur alhamdulilah terima kasih ya allah semoga allah swt semoga ganjar semoga mudahkan urussannya lancar aamiinn ya allah aamiinn ya robbal alamiinn garjar negara adil aman makmur sejahtera negara negara emas aamiinn ya robbal alamiinn terbaik bismillah kunfayakun terwujud berkah barokah
"sbnarnya sya suka no3, tpi stelah dbat demi allah, sya tdak kan pilih no, 3,tapi pindah ke no, 2,enak wae 'gasih niilai untuk se orang mntri,",positif,sbnarnya sya suka tpi stelah dbat allah sya tdak pilih pindah enak wae gasih niilai orang mntri
Apapun yg terjadi aku semua keluarga akan coblos no2 semoga menjadi orang no2 RI untukmu pak Prabowo merdeka.,positif,apapun yg keluarga coblos semoga orang ri untukmu prabowo merdeka
Bicara secara fakta mantap pak anis,positif,bicara fakta mantap ani
anis ngmng merubah merubah....bukannya meneruskan....ga jelas bgt,negatif,ani ngmng merubah merubahbukannya meneruskanga bgt
"Entah knp melihat muka Paslon 01 sama 03 menanda nandakan kiamat untuk Indonesia, seperti melihat penerus penerus akhir zaman.
   Dari dwbet kelihatan menutupi citra berbicara dgn senyuman nya tapi kelihatan senyuman nya senyuman palsu ,senyuman seperti melihat senyuman iblis di cerita cerita dongeng itu terpaksa,palsu, munafik 🤣",negatif,knp muka paslon menanda nandakan kiamat indonesia penerus penerus zaman dwbet menutupi citra berbicara dgn senyuman nya senyuman nya senyuman palsu senyuman senyuman iblis cerita cerita dongeng terpaksapalsu munafik
All In PRABOWO GIBRAN,positif,prabowo gibran
Insya Allah 02 ❤,positif,insya allah
"Semut diseberang lautan jelas dilihat anis, tapi gajah di pelupuk mata tiada kelihatan, itulah kinerja anis, jadi jgn tergoda oleh biara manis oleh anis baswedan",negatif,semut diseberang lautan ani gajah pelupuk mata tiada kinerja ani jgn tergoda biara manis ani baswedan
Sebenarnya ini debat untuk masa depan bangsa..atau membuka rahasia negara dan menjatuhkan pak Prabowo...kocak ya capres 01 ama 03 omdo,positif,debat bangsaatau membuka rahasia negara menjatuhkan prabowokocak ya capres ama omdo
yg nangisin prabowo cb liat dri lu sendiri dah mendingan nangisin diri sendiri apa nangisin org yg punya 2 triliun sm aset tanah berhektar2 wkwkwkwk,negatif,yg nangisin prabowo cb liat dri lu dah mendingan nangisin nangisin org yg triliun sm aset tanah berhektar wkwkwkwk
Indonesia gelap bersama prabowo🤣,positif,indonesia gelap prabowo
Merdeka pak prabowo Gibran👏👏💪,positif,merdeka prabowo gibran
"Mereka bukan negarawan sejati karena belum pernah terjun ke lapangan merasakan moncong senjata musuh, diragukan mencintai rakyat dng ikhlas, nurani saya pak Prabowo jelas sesuai fakta cinta negara dan rakyat indonesia....saya yakin tidak keliru dng pilihan saya Prabowo is the best",positif,negarawan sejati terjun lapangan merasakan moncong senjata musuh diragukan mencintai rakyat dng ikhlas nurani prabowo sesuai fakta cinta negara rakyat indonesiasaya keliru dng pilihan prabowo best
😅😅 Anies2 sok iyes ngurusi jakarta saja anda tidak clear,negatif,anies sok iyes ngurusi jakarta clear
Banyuwangi mendukung km BPK Prabowo,positif,banyuwangi mendukung km bpk prabowo
Pak wowo meskipun usia dah tua liat tuh dia semangat bngt klian hrus bangga donk punya paslon pantang menyerah,positif,wowo usia dah tua liat tuh semangat bngt klian hrus bangga donk paslon pantang menyerah
"Pak Prabowo the best,,",positif,prabowo best
Anis anis ngelawak 😂,positif,ani ani ngelawak
"Anies dan ganjar yg di omongkan ndak mutu,, seharusnya dlm debat yg di bahas visi dan misi,, tapi ganjar dan anies malah sibuk bhas pak prabowo,,",negatif,anies ganjar yg omongkan ndak mutu dlm debat yg bahas visi misi ganjar anies sibuk bhas prabowo
"Kami masyarakat sudah tau,mana yg hanya pintar ngomong,paslon 1 dan 3 cuma bisah ngomong dan membuli.",negatif,masyarakat taumana yg pintar ngomongpaslon bisah ngomong membuli
Tetap yang sudah jelas pak prabowo,positif,prabowo
semoga pak probowo menang . amin❤❤,positif,semoga probowo menang amin
"Anis minta gaji naik.. wes pernah naik..tapi endingnya opo .semua sembako naik, BBM naik pajak naik",negatif,ani gaji wes naiktapi endingnya opo sembako bbm pajak
Lanjutkan pak Prabowo Subianto kami semua mendukung bapak demi keamanan Indonesia.,positif,lanjutkan prabowo subianto mendukung keamanan indonesia
Semangat pak prabowo ✌🏻😘,positif,semangat prabowo
Sdh semakin nyata kemenangan Pak Prabowo..❤❤,positif,sdh nyata kemenangan prabowo
Buatmu pak.prabowa Gibran kami siap mendukung no.02 ✌️demi Indonesia sejahtera ❤❤❤,positif,buatmu pakprabowa gibran mendukung indonesia sejahtera
Dari dulu pak Prabowo Subianto selalu kupilih semoga sekarang menjadi menang,positif,prabowo subianto kupilih semoga menang
"Saya sudah tau kata2 manipulasi dan kosong tak banyak berisi artinya ,dan ini saya mantapkan PRABOWO ...",positif,tau manipulasi kosong berisi mantapkan prabowo
"Gajar itu cocok nya jdi ktwa rt 
Klo anis itu cocok jdi ketua seles aja 
Dan bapak Prabowo jdi persiden ❤❤❤❤",positif,gajar cocok nya jdi ktwa rt klo ani cocok jdi ketua seles aja prabowo jdi persiden
tak simak ber ulang²x 01 tidak memberi jawaban,negatif,simak ber ulangx
"😭 panjang umur pak prabowo, moga kecewa dan sakitmu di gantikan dgn kebahagiaan, kami semakin yakin memilih bapak untuk memimpin kami menuju indonesia lebih maju dan lebih baik lagi",positif,umur prabowo moga kecewa sakitmu gantikan dgn kebahagiaan memilih memimpin indonesia maju
Liat ajha mata ANIS ini kyk klihtn mata LICIK… 😂😂😂😂😂,positif,liat ajha mata ani kyk klihtn mata licik
"Lahhh namanya debat ya saring serang, klo saling memperbaiki dn mendukung namanya diskusi say..
2024 amin 🤲",positif,lahhh namanya debat ya saring serang klo memperbaiki dn mendukung namanya diskusi say amin
Benar pak anis  krena yang d omungin pak anis itu fakta g mungkin hok,positif,ani krena omungin ani fakta g hok
Baru di suruh ngomong visi misi aja udah ngelantur jawab nya gak nyambung apa emang Hati nya iri dan dengki tetep al in prabowo,negatif,suruh ngomong visi misi aja udah ngelantur nya gak nyambung emang hati nya iri dengki tetep al prabowo
"malah pada bahas pak prabowo, pak prabowo bahas negara",positif,bahas prabowo prabowo bahas negara
Pa Prabowo diserang personal.soal luas tanah.buka smua. kerahasiaan pertahanan Nagara dan penilaian.Anis melanggar perntanyaanya sendiri soal nilai dan etika.soal luas tanah itu ranah lembaga LKHPN.soal penilaian.itu ranah ujian mahasiswa dikampus. Itu pertanyaan SD Jdi Tdk cocok.jdi memimpin bangsa.Tanggapan Prabowo dan gestur Prabowo dlm menanggapi pertanyaan SD itu sinis. tampak kenegarawannya.,negatif,pa prabowo diserang personalsoal luas tanahbuka smua kerahasiaan pertahanan nagara penilaiananis melanggar perntanyaanya nilai etikasoal luas tanah ranah lembaga lkhpnsoal penilaianitu ranah ujian mahasiswa dikampus sd jdi tdk cocokjdi memimpin bangsatanggapan prabowo gestur prabowo dlm menanggapi sd sinis kenegarawannya
"Waw waw pak anis emng sudah sepantasnya pemimpin terbaik untuk negara ini, debez bpk",positif,waw waw ani emng pemimpin terbaik negara debez bpk
Pilihan ku tetap pa Prabowo Gibran❤✌️🤲🇮🇩,positif,pilihan ku pa prabowo gibran
orang Indonesia kalo lihat cara debatnya capres negara2 maju mungkin udah kejang duluan kali ya. gini doang katanya nyerang personal. kocak banget. 😂,positif,orang indonesia kalo lihat debatnya capres negara maju udah kejang duluan kali ya gini doang nyerang personal kocak banget
Pak anies tetap jadi pemenang insyaa allah🤲dengan niat yg baik semuanya akan menjadi baik aamiin allahumma aamiin,positif,anies pemenang insyaa allahdengan niat yg aamiin allahumma aamiin
"01 dan 03 udah sangat  layak yg mimpin indo dan seharusnya bersaing dengan sehat dan objektif ,kek nya no 2 engga dlu deh , gila bgt menghalalkan segala cara , sampe ngubah uu apalagi mk nya om nye samsul ,track record dia mimpin buruk , jadi tni di pecat , food estate ancur,beli alusista tapi database kemenhan di retas,gaji tni ga pernah naik, punya tanah berkehektar2 tapi rumah dinas tni ga di liat dan semuanya pake  apa? duit rakyat ,berapa? Beribu triliunan , sadarlah sodara warga indonesia jangan tergiur sama money politik karena di daerahku 02 money politic nya gila2an!!!


Pilihlah pake nalar dan pake kepala dingin alias mikir, masa depan indonesia di tangan kalian!!!",negatif,udah layak yg mimpin indo bersaing sehat objektif kek nya engga dlu deh gila bgt menghalalkan sampe ngubah uu mk nya om nye samsul track record mimpin buruk tni pecat food estate ancurbeli alusista database kemenhan retasgaji tni ga tanah berkehektar rumah dinas tni ga liat pake duit rakyat beribu triliunan sadarlah sodara warga indonesia tergiur money politik daerahku money politic nya gilaan pilihlah pake nalar pake kepala dingin alias mikir indonesia tangan
PEMILU AMAN DAN DAMAI 2024.,positif,pemilu aman damai
"Sbnarnya sya sngat kasian sma pak prabowo,beliau sngat terlihat ingin dijatuhkan dan itu sngat disayangkan,,,,tpi itulah politik,,,,dlam politik tdak hnya hrus menggunakan hati,tdak harus brdasarkan kasian tpi hrus jga pake otak.....",positif,sbnarnya sya sngat kasian sma prabowobeliau sngat dijatuhkan sngat disayangkantpi politikdlam politik tdak hnya hrus hatitdak brdasarkan kasian tpi hrus jga pake otak
"Disini sy paham smua bapak capres smua hebat dan berkwalitas..
Saya bisa melihat smua wawasan capres begitu beribawa dan luar biasa ilmu yg dimilki.. 
Alm. Bapak sy dulu mengahrfkan pak prabowo menjadi prisident
Jadi tuk capres ini sy menurus kan pilihan bapak saya.. 
Tetap pak gemoy.. Pak prabowo pilihan saya tepat tuk x ini
Krna sy yakin pak prabowo sudah paham tuk memajukan negara indonesia..",positif,sy paham smua capres smua hebat berkwalitas smua wawasan capres beribawa ilmu yg dimilki alm sy mengahrfkan prabowo prisident tuk capres sy menurus pilihan gemoy prabowo pilihan tuk x krna sy prabowo paham tuk memajukan negara indonesia
Semakin yakin pilih pak Prabowo ❤❤,positif,pilih prabowo
Asli paslon1 pinter...........PINTER OMONG DOANG,positif,asli paslon pinterpinter omong doang
"Bapak2ku yg terhormat, jgn cuma mengingat dan menaikan keaejahteraan TNI Polri dan ASN, perhatikan juga lapisan masyarakat yang lebih luas, kami2 karyawan, buruh, pengusaha juga tulang punggung negara, setiap bulan gaji kami dipotong untuk bayar pajak pak, pajak untuk membangun negara kami tercinta, tolong berikan juga kami kesejahteraan , akses berusaha yang baik, kemudahan fasilitas, jumlah masyarakat non ASN Polri TNI jauh lebih besar pak",positif,bapakku yg terhormat jgn menaikan keaejahteraan tni polri asn perhatikan lapisan masyarakat luas karyawan buruh pengusaha tulang punggung negara gaji dipotong bayar pajak pajak membangun negara tercinta tolong kesejahteraan akses berusaha kemudahan fasilitas masyarakat non asn polri tni
Anies: hadirin hahaha sekelas prof kok ngomongnya gt... yg benar Menghadiri bukan hadirin itu maknanya sudah beda,positif,anies hadirin hahaha sekelas prof ngomongnya gt yg menghadiri hadirin maknanya beda
Pak anis ngomong teori memang enk ngomong nya menjatuhkan pak prabowo pak prabowo itu kerja keras kerja nyata nga semudah omongan pak anis skdar teori,negatif,ani ngomong teori enk ngomong nya menjatuhkan prabowo prabowo kerja kera kerja nyata nga semudah omongan ani skdar teori
"Sehat selalu pak wowo, buat Indonesia tercinta, InsyaAllah sabar dan ikhlas bapak akan terbayar ditanggal 14 nanti❤❤",positif,sehat wowo indonesia tercinta insyaallah sabar ikhlas terbayar ditanggal
"Kan pak prabowo menteri pertahanan mba, kebetulan juga slah satu temanya adalah pertahanan wkwk",positif,prabowo menteri pertahanan mba slah temanya pertahanan wkwk
"Pemimpin memang harus punya retorika yg bagus, forumnya harus bicara di level nasional & internasional. bukan emosian & ngegas wkwwk",positif,pemimpin retorika yg bagus forumnya bicara level nasional internasional emosian ngegas wkwwk
ganjar lo gak tau apa yang telah terjadi pada kita,negatif,ganjar lo gak tau
Ini bukan debat. Tapi sedang ngerosting Prabowo.....tenang pak Prabowo.kami ada disini,negatif,debat ngerosting prabowotenang prabowokami
Betul pak Prabowo yg lain mah cm omdo doang ga jelas arah nya kmn..saya hanya menilai dari sebagai seorang rakyat..Saya pilih Prabowo+Gibran InsaAllah menang karena Bpk Prabowo adalah seorang yg paling ikhlas terhadap Negara..saya ingat yg di sampaikan Almarhum Gus Dur,positif,prabowo yg mah cm omdo doang ga arah nya kmnsaya menilai rakyatsaya pilih prabowogibran insaallah menang bpk prabowo yg ikhlas negarasaya yg almarhum gu dur
